,majorGroup,familyName,genusName,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,redlistIndex,image_inaturalist,licence
1547,Monocot,CYPERACEAE,Ficinia,44398928,44392506,Ficinia capillifolia,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,capillifolia,NA,NA,NA,(Schrad.) C.B.Clarke,Least Concern,,3.1,Stable,Global,1,,
1548,Monocot,POACEAE,Aegopogon,44458247,44392207,Aegopogon cenchroides,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,cenchroides,NA,NA,NA,Humb. & Bonpl. ex Willd.,Least Concern,,3.1,Increasing,Global,1,,
1549,Monocot,ASPARAGACEAE,Dracaena,149505439,149352222,Dracaena mannii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,mannii,NA,NA,NA,Baker,Least Concern,,3.1,Decreasing,Global,1,,
1550,Monocot,IRIDACEAE,Aristea,68016401,68002560,Aristea kitchingii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,kitchingii,NA,NA,NA,Baker,Near Threatened,B2b(iii),3.1,Unknown,Global,2,,
1551,Monocot,HYDROCHARITACEAE,Lagarosiphon,85686946,185537,Lagarosiphon ilicifolius,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ilicifolius,NA,NA,NA,Oberm.,Least Concern,,3.1,Unknown,Global & Pan-Africa,1,,
1552,Monocot,ARECACEAE,Parajubaea,208221853,38626,Parajubaea torallyi,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,torallyi,NA,NA,NA,(C.Mart.) Burret,Endangered,B1+2c,2.3,,Global,4,,
1553,Monocot,ASPHODELACEAE,Aloe,110697046,110696958,Aloe cameronii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,cameronii,NA,NA,NA,Hemsl.,Least Concern,,3.1,Decreasing,Global,1,,
1554,Monocot,AMARYLLIDACEAE,Vagaria,18609579,13147532,Vagaria parviflora,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,parviflora,NA,NA,NA,(Desf. ex Delile) Herb.,Least Concern,,3.1,Decreasing,Global & Mediterranean,1,,
1555,Monocot,ARACEAE,Lasimorpha,136665444,185250,Lasimorpha senegalensis,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,senegalensis,NA,NA,NA,Schott,Least Concern,,3.1,Stable,Global & Pan-Africa,1,,
1556,Monocot,ALISMATACEAE,Limnophyton,84290883,168929,Limnophyton obtusifolium,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,obtusifolium,NA,NA,NA,(L.) Miq.,Least Concern,,3.1,Unknown,Global,1,,
1557,Monocot,COMMELINACEAE,Cyanotis,136637775,136637753,Cyanotis lanata,PLANTAE,TRACHEOPHYTA,COMMELINALES,LILIOPSIDA,lanata,NA,NA,NA,Benth.,Least Concern,,3.1,Unknown,Global,1,,
1558,Monocot,BROMELIACEAE,Pitcairnia,44505632,44393015,Pitcairnia nigra,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,nigra,NA,NA,NA,(Carrière) André,Least Concern,,3.1,Unknown,Global,1,,
1559,Monocot,ZINGIBERACEAE,Aframomum,124285340,117208308,Aframomum mala,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,mala,NA,NA,NA,(K.Schum. ex Engl.) K.Schum.,Vulnerable,B2ab(iii),3.1,Decreasing,Global,3,,
1560,Monocot,ORCHIDACEAE,Dendrophylax,56503815,56499921,Dendrophylax fawcettii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,fawcettii,NA,NA,NA,Rolfe,Critically Endangered,A2ac,3.1,Decreasing,Global,5,,
1561,Monocot,CYPERACEAE,Bulbostylis,44495560,44392435,Bulbostylis capillaris,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,capillaris,NA,NA,NA,(L.) Kunth ex C.B.Clarke,Least Concern,,3.1,Increasing,Global,1,,
1562,Monocot,POACEAE,Wangenheimia,18611460,13168513,Wangenheimia lima,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,lima,NA,NA,NA,(L.) Trin.,Least Concern,,3.1,Decreasing,Global & Mediterranean,1,,
1563,Monocot,ASPARAGACEAE,Ornithogalum,18611870,13153044,Ornithogalum corsicum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,corsicum,NA,NA,NA,Jord. &amp; Fourr.,Least Concern,,3.1,Unknown,Global & Mediterranean,1,,
1564,Monocot,IRIDACEAE,Iris,18612445,13161814,Iris palaestina,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,palaestina,NA,NA,NA,(Baker) Boiss.,Least Concern,,3.1,Stable,Global & Mediterranean,1,,
1565,Monocot,HYDROCHARITACEAE,Enhalus,6992567,173331,Enhalus acoroides,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,acoroides,NA,NA,NA,(L.f.) Royle,Least Concern,,3.1,Decreasing,Global,1,,
1566,Monocot,ARECACEAE,Caryota,44452629,44393459,Caryota urens,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,urens,NA,NA,NA,L.,Least Concern,,3.1,Stable,Global,1,,
1567,Monocot,ASPHODELACEAE,Xanthorrhoea,192226273,192205293,Xanthorrhoea glauca,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,glauca,NA,NA,NA,D.J.Bedford,Least Concern,,3.1,Stable,Global,1,,
1568,Monocot,AMARYLLIDACEAE,Amaryllis,104109638,103633495,Amaryllis paradisicola,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,paradisicola,NA,NA,NA,Snijman,Vulnerable,D2,3.1,Stable,Global,3,,
1569,Monocot,ARACEAE,Typhonium,8897009,194754,Typhonium flagelliforme,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,flagelliforme,NA,NA,NA,(Lodd.) Blume,Least Concern,,3.1,Unknown,Global,1,,
1570,Monocot,ALISMATACEAE,Sagittaria,6527959,168704,Sagittaria pygmaea,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,pygmaea,NA,NA,NA,Miq.,Least Concern,,3.1,Stable,Global,1,,
1571,Monocot,COMMELINACEAE,Floscopa,7346006,176990,Floscopa scandens,PLANTAE,TRACHEOPHYTA,COMMELINALES,LILIOPSIDA,scandens,NA,NA,NA,Lour.,Least Concern,,3.1,Unknown,Global,1,,
1572,Monocot,BROMELIACEAE,Dyckia,44496963,44393537,Dyckia braunii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,braunii,NA,NA,NA,Rauh,Data Deficient,,3.1,Unknown,Global,0,,
1573,Monocot,ZINGIBERACEAE,Hedychium,124283067,117354653,Hedychium cylindricum,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,cylindricum,NA,NA,NA,Ridl.,Least Concern,,3.1,Decreasing,Global,1,,
1574,Monocot,ORCHIDACEAE,Pholidota,44428681,44393621,Pholidota globosa,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,globosa,NA,NA,NA,(Blume) Lindl.,Least Concern,,3.1,Stable,Global,1,,
1575,Monocot,CYPERACEAE,Eriophorum,67729471,64311493,Eriophorum viridicarinatum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,viridicarinatum,NA,NA,NA,(Engelm.) Fern.,Least Concern,,3.1,Unknown,Global,1,,
1576,Monocot,POACEAE,Neostapfiella,88592464,88592452,Neostapfiella chloridiantha,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,chloridiantha,NA,NA,NA,A.Camus,Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,4,,
1577,Monocot,ASPARAGACEAE,Pseudomuscari,22486758,22486139,Pseudomuscari coeruleum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,coeruleum,NA,NA,NA,(Losinsk.) Garbari,Near Threatened,"B1b(iii,v)",3.1,Decreasing,Global,2,,
1578,Monocot,HYDROCHARITACEAE,Blyxa,84276761,168967,Blyxa aubertii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,aubertii,NA,NA,NA,Rich.,Least Concern,,3.1,Stable,Global,1,,
1579,Monocot,ARECACEAE,Dypsis,2436056,195954,Dypsis catatiana,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,catatiana,NA,NA,NA,(Baill.) Beentje &amp; J.Dransf.,Least Concern,,3.1,Stable,Global,1,,
1580,Monocot,ASPHODELACEAE,Aloidendron,9600617,31016,Aloidendron pillansii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,pillansii,NA,NA,NA,(L.Guthrie) Klopper &amp; Gideon F.Sm.,Critically Endangered,"A2b, B1+2e",2.3,Decreasing,Global,5,,
1581,Monocot,AMARYLLIDACEAE,Allium,6836475,172077,Allium acutiflorum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,acutiflorum,NA,NA,NA,Loisel.,Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean",1,,
1582,Monocot,ARACEAE,Peltandra,67730317,64319363,Peltandra virginica,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,virginica,NA,NA,NA,(L.) Schott,Least Concern,,3.1,Unknown,Global,1,,
1583,Monocot,IRIDACEAE,Gladiolus,44502947,44392398,Gladiolus patersoniae,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,patersoniae,NA,NA,NA,F.Bolus,Least Concern,,3.1,Stable,Global,1,,
1584,Monocot,BROMELIACEAE,Guzmania,136660982,136660735,Guzmania diffusa,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,diffusa,NA,NA,NA,L.B. Sm.,Least Concern,,3.1,Unknown,Global,1,,
1585,Monocot,ZINGIBERACEAE,Geostachys,124282557,117327581,Geostachys penangensis,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,penangensis,NA,NA,NA,Ridl.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,4,,
1586,Monocot,ALISMATACEAE,Baldellia,42332261,164327,Baldellia ranunculoides,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ranunculoides,NA,NA,NA,(L.) Parl.,Near Threatened,,3.1,Decreasing,Global,2,,
1587,Monocot,ORCHIDACEAE,Bulbophyllum,70141015,70102507,Bulbophyllum peyrotii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,peyrotii,NA,NA,NA,Bosser,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,3,,
1588,Monocot,CYPERACEAE,Actinoscirpus,6560789,169004,Actinoscirpus grossus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,grossus,NA,NA,NA,(L.f.) Goetgh. &amp; D.A.Simpson,Least Concern,,3.1,Unknown,Global,1,,
1589,Monocot,POACEAE,Axonopus,192159338,137581251,Axonopus compressus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,compressus,NA,NA,NA,(Sw.) P.Beauv.,Least Concern,,3.1,Stable,Global,1,,
1590,Monocot,ASPARAGACEAE,Muscari,18611475,13152988,Muscari parviflorum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,parviflorum,NA,NA,NA,Desf.,Least Concern,,3.1,Unknown,Global & Mediterranean,1,,
1591,Monocot,HYDROCHARITACEAE,Thalassia,7000000,173364,Thalassia hemprichii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,hemprichii,NA,NA,NA,(Ehrenb. ex Solms) Asch.,Least Concern,,3.1,Stable,Global,1,,
1592,Monocot,ARECACEAE,Ravenea,194107235,38665,Ravenea dransfieldii,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,dransfieldii,NA,NA,NA,Beentje,Endangered,D,3.1,Decreasing,Global,4,,
1593,Monocot,ASPHODELACEAE,Bulbine,44536434,44392452,Bulbine favosa,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,favosa,NA,NA,NA,(Thunb.) Schult. & Schult.f.,Least Concern,,3.1,Stable,Global,1,,
1594,Monocot,AMARYLLIDACEAE,Galanthus,5936370,164898,Galanthus ikariae,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ikariae,NA,NA,NA,Baker,Vulnerable,"B1ab(iii,v)",3.1,Unknown,"Global, Europe & Mediterranean",3,,
1595,Monocot,ARACEAE,Symplocarpus,67731102,64325342,Symplocarpus foetidus,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,foetidus,NA,NA,NA,(L.) Salisb. ex Nutt.,Least Concern,,3.1,Unknown,Global,1,,
1596,Monocot,IRIDACEAE,Calydorea,44434479,44393229,Calydorea crocoides,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,crocoides,NA,NA,NA,Ravenna,Least Concern,,3.1,Stable,Global,1,,
1597,Monocot,ZINGIBERACEAE,Curcuma,132688107,201886,Curcuma rhabdota,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,rhabdota,NA,NA,NA,Sirirugsa &amp; M.F.Newman,Vulnerable,"B2ab(iii,v)",3.1,Decreasing,Global,3,,
1598,Monocot,BROMELIACEAE,Hohenbergiopsis,44505300,44393551,Hohenbergiopsis guatemalensis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,guatemalensis,NA,NA,NA,(L.B.Sm.) L.B.Sm.,Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global,4,,
1599,Monocot,ORCHIDACEAE,Barkeria,44453006,44392591,Barkeria naevosa,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,naevosa,NA,NA,NA,(Lindl.) Schltr.,Least Concern,,3.1,Unknown,Global,1,,
1600,Monocot,CYPERACEAE,Bolboschoenus,192147396,64264501,Bolboschoenus robustus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,robustus,NA,NA,NA,(Pursh) Soják,Least Concern,,3.1,Stable,Global,1,,
1601,Monocot,POACEAE,Schizostachyum,44544960,44393126,Schizostachyum glaucifolium,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,glaucifolium,NA,NA,NA,(Rupr.) Munro,Least Concern,,3.1,Stable,Global,1,,
1602,Monocot,ASPARAGACEAE,Scilla,5564679,162253,Scilla odorata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,odorata,NA,NA,NA,Link,Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean",0,,
1603,Monocot,HYDROCHARITACEAE,Stratiotes,42387458,167872,Stratiotes aloides,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,aloides,NA,NA,NA,L.,Least Concern,,3.1,Stable,Global,1,,
1604,Monocot,ARECACEAE,Corypha,10118423,38494,Corypha umbraculifera,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,umbraculifera,NA,NA,NA,L.,Data Deficient,,2.3,,Global,0,,
1605,Monocot,ASPHODELACEAE,Bulbinella,63729376,63729373,Bulbinella eburniflora,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,eburniflora,NA,NA,NA,P.L.Perry,Vulnerable,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,3,,
1606,Monocot,AMARYLLIDACEAE,Hannonia,18614215,13146919,Hannonia hesperidum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,hesperidum,NA,NA,NA,Braun-Blanq. &amp; Maire,Vulnerable,"B2ab(ii,iii,v)",3.1,Decreasing,Global & Mediterranean,3,,
1607,Monocot,ARACEAE,Lemna,67729952,64316939,Lemna minuta,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,minuta,NA,NA,NA,Kunth,Least Concern,,3.1,Unknown,Global,1,,
1608,Monocot,IRIDACEAE,Crocus,18613705,13160416,Crocus hadriaticus,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,hadriaticus,NA,NA,NA,Herb.,Least Concern,,3.1,Stable,Global & Mediterranean,1,,
1609,Monocot,ZINGIBERACEAE,Wurfbainia,132694329,202214,Wurfbainia microcarpa,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,microcarpa,NA,NA,NA,(C.F.Liang &amp; D.Fang) Škorničk. &amp; A.D.Poulsen,Least Concern,,3.1,Stable,Global,1,,
1610,Monocot,BROMELIACEAE,Encholirium,44499793,44393680,Encholirium spectabile,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,spectabile,NA,NA,NA,Mart. ex Schult. & Schult.f.,Least Concern,,3.1,Stable,Global,1,,
1611,Monocot,ORCHIDACEAE,Hederorkis,8857229,193408,Hederorkis seychellensis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,seychellensis,NA,NA,NA,Bosser,Endangered,"B1ab(i,iii,v)+2ab(i,iii,v)",3.1,Unknown,Global,4,,
1612,Monocot,CYPERACEAE,Fimbristylis,67729516,64313013,Fimbristylis autumnalis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,autumnalis,NA,NA,NA,(L.) Roemer &amp; J.A. Schultes,Least Concern,,3.1,Unknown,Global,1,,
1613,Monocot,POACEAE,Alopecurus,1025862,164156,Alopecurus aequalis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,aequalis,NA,NA,NA,Sobol.,Least Concern,,3.1,Unknown,Global,1,,
1614,Monocot,ASPARAGACEAE,Agave,116354298,115689669,Agave parviflora,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,parviflora,NA,NA,NA,Torr.,Least Concern,,3.1,Stable,Global,1,,
1615,Monocot,HYDROCHARITACEAE,Najas,78457107,162310,Najas flexilis,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,flexilis,NA,NA,NA,(Willd.) Rostk. &amp; W.L.E. Schmidt,Least Concern,,3.1,Unknown,Global,1,,
1616,Monocot,ARECACEAE,Beccariophoenix,2869148,38448,Beccariophoenix madagascariensis,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,madagascariensis,NA,NA,NA,Jum. &amp; H.Perrier,Vulnerable,B1ab(iii)+2ab(iii); D1,3.1,Stable,Global,3,,
1617,Monocot,ASPHODELACEAE,Asphodeline,2618967,199910,Asphodeline tenuior,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,tenuior,NA,NA,NA,(Fisch. ex M.Bieb.) Ledeb.,Vulnerable,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,3,,
1618,Monocot,AMARYLLIDACEAE,Brodiaea,22486762,22486557,Brodiaea pallida,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,pallida,NA,NA,NA,Hoover,Endangered,B1ab(iii)+2ab(iii),3.1,Stable,Global,4,,
1619,Monocot,ARACEAE,Colocasia,6570708,169058,Colocasia esculenta,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,esculenta,NA,NA,NA,(L.) Schott,Least Concern,,3.1,Unknown,Global,1,,
1620,Monocot,IRIDACEAE,Romulea,18613005,13164092,Romulea phoenicia,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,phoenicia,NA,NA,NA,Mouterde,Vulnerable,A4c,3.1,Decreasing,Global & Mediterranean,3,,
1621,Monocot,ZINGIBERACEAE,Renealmia,11042566,46291,Renealmia sessilifolia,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,sessilifolia,NA,NA,NA,Gagnep.,Near Threatened,,3.1,,Global,2,,
1622,Monocot,BROMELIACEAE,Greigia,131342545,131342496,Greigia danielii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,danielii,NA,NA,NA,L.B.Sm.,Vulnerable,B1ab(iii),3.1,Unknown,Global,3,,
1623,Monocot,ORCHIDACEAE,Chamorchis,7152992,175955,Chamorchis alpina,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,alpina,NA,NA,NA,(L.) Rich.,Least Concern,,3.1,Unknown,Global & Europe,1,,
1624,Monocot,CYPERACEAE,Schoenus,13553777,164511,Schoenus nigricans,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,nigricans,NA,NA,NA,L.,Least Concern,,3.1,Stable,Global,1,,
1625,Monocot,POACEAE,Avena,21413415,21343100,Avena strigosa,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,strigosa,NA,NA,NA,Schreb.,Data Deficient,,3.1,Unknown,Global,0,,
1626,Monocot,ASPARAGACEAE,Cordyline,192226664,192204537,Cordyline manners-suttoniae,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,manners-suttoniae,NA,NA,NA,F.Muell.,Least Concern,,3.1,Stable,Global,1,,
1627,Monocot,ARECACEAE,Calamus,9117768,199688,Calamus tenuis,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,tenuis,NA,NA,NA,Roxb.,Least Concern,,3.1,Stable,Global,1,,
1628,Monocot,AMARYLLIDACEAE,Lapiedra,18614265,13146921,Lapiedra martinezii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,martinezii,NA,NA,NA,Lag.,Least Concern,,3.1,Unknown,Global & Mediterranean,1,,
1629,Monocot,ARACEAE,Sauromatum,44539450,44393221,Sauromatum venosum,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,venosum,NA,NA,NA,(Dryand. ex Aiton) Kunth,Least Concern,,3.1,Stable,Global,1,,
1630,Monocot,HYDROCHARITACEAE,Halophila,6995080,173342,Halophila beccarii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,beccarii,NA,NA,NA,Asch.,Vulnerable,"B2ab(iii)c(ii,iii)",3.1,Decreasing,Global,3,,
1631,Monocot,ZINGIBERACEAE,Plagiostachys,124283727,117417035,Plagiostachys crocydocalyx,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,crocydocalyx,NA,NA,NA,(K.Schum.) B.L.Burtt &amp; R.M Sm.,Endangered,B2ab(iii),3.1,Decreasing,Global,4,,
1632,Monocot,IRIDACEAE,Babiana,44404070,44392834,Babiana scabrifolia,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,scabrifolia,NA,NA,NA,Brehmer ex Klatt,Least Concern,,3.1,Stable,Global,1,,
1633,Monocot,BROMELIACEAE,Billbergia,44503444,44393611,Billbergia viridiflora,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,viridiflora,NA,NA,NA,H.Wendl.,Least Concern,,3.1,Unknown,Global,1,,
1634,Monocot,ORCHIDACEAE,Paphiopedilum,15055149,15052359,Paphiopedilum spicerianum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,spicerianum,NA,NA,NA,(Rchb.f.) Pfitzer,Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,Global,4,,
1635,Monocot,CYPERACEAE,Carpha,8390566,185331,Carpha glomerata,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,glomerata,NA,NA,NA,Nees,Least Concern,,3.1,Unknown,"Global, Pan-Africa & S. Africa FW",1,,
1636,Monocot,POACEAE,Vossia,120215563,120215546,Vossia cuspidata,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,cuspidata,NA,NA,NA,(Roxb.) Griff.,Least Concern,,3.1,Stable,Global,1,,
1637,Monocot,ASPARAGACEAE,Echeandia,44404664,44392850,Echeandia parviflora,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,parviflora,NA,NA,NA,Baker,Least Concern,,3.1,Stable,Global,1,,
1638,Monocot,ARECACEAE,Chambeyronia,115775429,38470,Chambeyronia macrocarpa,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,macrocarpa,NA,NA,NA,(Brongn.) Vieill. ex Becc.,Least Concern,,3.1,Unknown,Global,1,,
1639,Monocot,AMARYLLIDACEAE,Cryptostephanus,136538088,136528219,Cryptostephanus vansonii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,vansonii,NA,NA,NA,Verd.,Least Concern,,3.1,Unknown,Global,1,,
1640,Monocot,ARACEAE,Lagenandra,7400989,177258,Lagenandra ovata,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ovata,NA,NA,NA,(L.) Thwaites,Least Concern,,3.1,Unknown,Global,1,,
1641,Monocot,HYDROCHARITACEAE,Nechamandra,6566565,169039,Nechamandra alternifolia,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,alternifolia,NA,NA,NA,(Roxb. ex Wight) Thwaites,Least Concern,,3.1,Unknown,Global,1,,
1642,Monocot,ZINGIBERACEAE,Cautleya,124278948,117232647,Cautleya gracilis,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,gracilis,NA,NA,NA,(Sm.) Dandy,Least Concern,,3.1,Unknown,Global,1,,
1643,Monocot,BROMELIACEAE,Neoregelia,44493382,44392126,Neoregelia laevis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,laevis,NA,NA,NA,(Mez) L.B.Sm.,Least Concern,,3.1,Unknown,Global,1,,
1644,Monocot,ORCHIDACEAE,Phragmipedium,43328149,43325614,Phragmipedium richteri,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,richteri,NA,NA,NA,Roeth &amp; O.Gruss,Critically Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global,5,,
1645,Monocot,CYPERACEAE,Cladium,65910896,164157,Cladium mariscus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,mariscus,NA,NA,NA,(L.) Pohl,Least Concern,,3.1,Stable,Global,1,,
1646,Monocot,POACEAE,Torreyochloa,67731107,64325345,Torreyochloa pallida,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,pallida,NA,NA,NA,(Torr.) Church,Least Concern,,3.1,Unknown,Global,1,,
1647,Monocot,ASPARAGACEAE,Bellevalia,18610451,13147675,Bellevalia ciliata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ciliata,NA,NA,NA,(Cirillo) T.Nees,Data Deficient,,3.1,Decreasing,Global & Mediterranean,0,,
1648,Monocot,ARECACEAE,Astrocaryum,66836473,66829011,Astrocaryum standleyanum,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,standleyanum,NA,NA,NA,L.H.Bailey        ,Least Concern,,3.1,Unknown,Global,1,,
1649,Monocot,AMARYLLIDACEAE,Phaedranassa,10755126,42814,Phaedranassa viridiflora,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,viridiflora,NA,NA,NA,Baker,Endangered,B1ab(iii),3.1,,Global,4,,
1650,Monocot,ARACEAE,Calla,42334121,167822,Calla palustris,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,palustris,NA,NA,NA,L.,Least Concern,,3.1,Stable,Global,1,,
1651,Monocot,ZINGIBERACEAE,Camptandra,124281290,117305980,Camptandra gracillima,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,gracillima,NA,NA,NA,(K.Schum.) Valeton,Data Deficient,,3.1,Unknown,Global,0,,
